business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,inspection_id,inspection_date,inspection_result,inspection_type,violation_id,violation_description,violation_critical
1324,JOHN T. BAKER MIDDLE SCHOOL,25400 OAK DR.,DAMASCUS,MD,20872,39.2741,-77.2188,"(39.2741, -77.2188)",1324_2015-06-09,06/09/2015 12:00:00 AM,PASS,routine,1324_2015-06-09_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
18737,"MANNA RD, INC.",8640 FLOWER AVE.,TAKOMA PARK,MD,20912,38.9977,-77.0037,"(38.9977, -77.0037)",18737_2016-10-27,10/27/2016 12:00:00 AM,PASS,routine,18737_2016-10-27_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
27946,RED ROOSTER,10005 DAMASCUS BLVD,DAMASCUS,MD,20872,39.2878,-77.2063,"(39.2878, -77.2063)",27946_2015-04-10,04/10/2015 12:00:00 AM,PASS,routine,,,
21337,NANDO'S PERI PERI,924 ELLSWORTH DR.,SILVER SPRING,MD,20910,38.9956,-77.0265,"(38.9956, -77.0265)",21337_2016-06-02,06/02/2016 12:00:00 AM,PASS,routine,21337_2016-06-02_RodentandInsects,Standard not met: Rodent and Insects,false
18968,LITTLE BENNETT ELEM. SCHOOL,23930 BURDETTE FOREST RD.,CLARKSBURG,MD,20871,39.2458,-77.275,"(39.2458, -77.275)",18968_2016-06-02,06/02/2016 12:00:00 AM,PASS,routine,,,
777,DOMINO'S PIZZA #6064,26437 RIDGE RD.,DAMASCUS,MD,20872,39.2905,-77.2045,"(39.2905, -77.2045)",777_2015-04-10,04/10/2015 12:00:00 AM,PASS,routine,,,
29554,HORNETS NEST GRILL,9876 MAIN ST,DAMASCUS,MD,20872,39.2882,-77.2041,"(39.2882, -77.2041)",29554_2016-10-20,10/20/2016 12:00:00 AM,PASS,routine,29554_2016-10-20_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
713,DAMASCUS HIGH,25921 RIDGE RD.,DAMASCUS,MD,20872,39.282,-77.2102,"(39.282, -77.2102)",713_2015-06-03,06/03/2015 12:00:00 AM,PASS,routine,713_2015-06-03_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
29176,CASEY COMMUNITY CENTER,810 S. FREDERICK AVE,GAITHERSBURG,MD,20877,,,,29176_2016-06-02,06/02/2016 12:00:00 AM,PASS,initial,,,
22694,7-ELEVEN #11581,10203 NEW HAMPSHIRE AVE.,SILVER SPRING,MD,20903,39.0232,-76.9776,"(39.0232, -76.9776)",22694_2016-12-06,12/06/2016 12:00:00 AM,PASS,routine,,,
28743,INTERNATIONAL FOOD WAREHOUSE,18777 N FREDERICK AVE,GAITHERSBURG,MD,20879,39.1657,-77.226,"(39.1657, -77.226)",28743_2015-03-13,03/13/2015 12:00:00 AM,PASS,initial,,,
11513,"SALVATION ARMY, THE",20021 AIRCRAFT DR.,GERMANTOWN,MD,20784,39.1868,-77.261,"(39.1868, -77.261)",11513_2016-06-02,06/02/2016 12:00:00 AM,PASS,routine,11513_2016-06-02_RodentandInsects,Standard not met: Rodent and Insects,false
21,7-ELEVEN #11591,5402 RANDOLPH RD.,ROCKVILLE,MD,20852,39.053,-77.1076,"(39.053, -77.1076)",21_2016-06-02,06/02/2016 12:00:00 AM,PASS,,,,
18593,RESEARCH CENTER DELI,2275 RESEARCH BLVD,ROCKVILLE,MD,20850,39.1022,-77.1818,"(39.1022, -77.1818)",18593_2016-06-02,06/02/2016 12:00:00 AM,PASS,routine,,,
20320,GOLDEN CITY,7026 WISCONSIN AVE,CHEVY CHASE,MD,20815,38.9796,-77.0922,"(38.9796, -77.0922)",20320_2016-05-31,05/31/2016 12:00:00 AM,PASS,routine,20320_2016-05-31_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
1609,MCDONALD'S #6520,26429 RIDGE RD.,DAMASCUS,MD,20872,39.2897,-77.2051,"(39.2897, -77.2051)",1609_2015-04-15,04/15/2015 12:00:00 AM,PASS,routine,,,
17762,KAY'S DINER II,10509 METROPOLITAN AVE.,KENSINGTON,MD,20895,39.0275,-77.0713,"(39.0275, -77.0713)",17762_2016-08-18,08/18/2016 12:00:00 AM,PASS,routine,17762_2016-08-18_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
29552,DUCK DUCK GOOSE,7929 NORFOLK AVE,BETHESDA,MD,20814,38.9895,-77.0978,"(38.9895, -77.0978)",29552_2016-06-16,06/16/2016 12:00:00 AM,PASS,routine,29552_2016-06-16_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
23888,POTOMAC 18,14670 SOUTHLAWN LANE,ROCKVILLE,MD,20852,39.0963,-77.1392,"(39.0963, -77.1392)",23888_2015-06-04,06/04/2015 12:00:00 AM,PASS,routine,23888_2015-06-04_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
26612,POOLESVILLE LIBERTY,20021 FISHER AVE,POOLESVILLE,MD,20837,39.1467,-77.4182,"(39.1467, -77.4182)",26612_2017-02-02,02/02/2017 12:00:00 AM,PASS,routine,,,
1694,MONTGOMERY KNOLLS ELEMENTARY,807 DALEVIEW DR.,SILVER SPRING,MD,20901,39.0065,-76.9941,"(39.0065, -76.9941)",1694_2016-11-16,11/16/2016 12:00:00 AM,PASS,routine,,,
18121,WOODSIDE DELI,13048 MIDDLEBROOK RD.,GERMANTOWN,MD,20874,39.1818,-77.27,"(39.1818, -77.27)",18121_2016-06-01,06/01/2016 12:00:00 AM,PASS,followup,18121_2016-06-01_FoodProtectedfromContamination(C),Standard not met: Food Protected from Contamination (C),true
29905,MIGUELENOS LATIN MARKET 2,8411 SNOUFFER SCHOOL RD,GAITHERSBURG,MD,20879,39.1676,-77.1723,"(39.1676, -77.1723)",29905_2017-02-02,02/02/2017 12:00:00 AM,PASS,initial,29905_2017-02-02_RodentandInsects,Standard not met: Rodent and Insects,false
1694,MONTGOMERY KNOLLS ELEMENTARY,807 DALEVIEW DR.,SILVER SPRING,MD,20901,39.0065,-76.9941,"(39.0065, -76.9941)",1694_2015-04-22,04/22/2015 12:00:00 AM,PASS,routine,,,
19402,HOLIDAY INN EXPESS DC GATEWAY,7990 GEORGIA AVE,SILVER SPRING,MD,20910,38.9867,-77.0269,"(38.9867, -77.0269)",19402_2016-12-05,12/05/2016 12:00:00 AM,PASS,routine,19402_2016-12-05_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
777,DOMINO'S PIZZA #6064,26437 RIDGE RD.,DAMASCUS,MD,20872,39.2905,-77.2045,"(39.2905, -77.2045)",777_2016-05-18,05/18/2016 12:00:00 AM,PASS,routine,777_2016-05-18_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
450,CARL SANDBURG CENTER,451 MEADOW HALL DR.,ROCKVILLE,MD,20851,39.0765,-77.11,"(39.0765, -77.11)",450_2017-02-02,02/02/2017 12:00:00 AM,PASS,routine,,,
195,BANGKOK GARDEN RESTAURANT,4906 ST. ELMO AVE.,BETHESDA,MD,20814,38.9887,-77.0974,"(38.9887, -77.0974)",195_2016-11-23,11/23/2016 12:00:00 AM,PASS,followup,,,
29905,MIGUELENOS LATIN MARKET 2,8411 SNOUFFER SCHOOL RD,GAITHERSBURG,MD,20879,39.1676,-77.1723,"(39.1676, -77.1723)",29905_2017-02-02,02/02/2017 12:00:00 AM,PASS,initial,29905_2017-02-02_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
1600,MCDONALD'S #4986,19630 FISHER AVE.,POOLESVILLE,MD,20837,39.1437,-77.4109,"(39.1437, -77.4109)",1600_2015-12-31,12/31/2015 12:00:00 AM,PASS,complaint,,,
23589,YEKTA KABOBI RESTAURANT,1488-A ROCKVILLE PIKE,ROCKVILLE,MD,20852,39.0657,-77.1262,"(39.0657, -77.1262)",23589_2016-02-24,02/24/2016 12:00:00 AM,PASS,routine,,,
28165,&PIZZA,7614 OLD GEORGETOWN RD,BETHESDA,MD,20817,38.9859,-77.0965,"(38.9859, -77.0965)",28165_2016-09-23,09/23/2016 12:00:00 AM,PASS,routine,28165_2016-09-23_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
29242,GOLD LEAF BAKERY,4918 ST ELMO AVE,BETHESDA,MD,20814,38.9883,-77.0976,"(38.9883, -77.0976)",29242_2016-09-22,09/22/2016 12:00:00 AM,PASS,routine,29242_2016-09-22_RodentandInsects,Standard not met: Rodent and Insects,false
1178,HOLY CROSS HOSPITAL,1500 FOREST GLEN RD.,SILVER SPRING,MD,20910,39.0147,-77.0354,"(39.0147, -77.0354)",1178_2017-02-02,02/02/2017 12:00:00 AM,PASS,routine,1178_2017-02-02_RodentandInsects,Standard not met: Rodent and Insects,false
19291,RICE PADDIES GRILL,4706 BETHESDA AVE,BETHESDA,MD,20814,38.9809,-77.093,"(38.9809, -77.093)",19291_2016-06-01,06/01/2016 12:00:00 AM,PASS,routine,,,
21283,GIANT FOOD #2301,15618 OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866,39.1131,-76.9354,"(39.1131, -76.9354)",21283_2015-05-28,05/28/2015 12:00:00 AM,PASS,routine,21283_2015-05-28_FoodProtectedfromContamination(C),Standard not met: Food Protected from Contamination (C),true
17671,GROG BEER-WINE DELI,464 N. FREDERICK AVE.,GAITHERSBURG,MD,20877,39.1485,-77.2077,"(39.1485, -77.2077)",17671_2016-01-12,01/12/2016 12:00:00 AM,PASS,routine,,,
2635,WENDY'S #044,15807 FREDERICK RD.,ROCKVILLE,MD,20855,39.1151,-77.1644,"(39.1151, -77.1644)",2635_2015-11-07,11/07/2015 12:00:00 AM,PASS,routine,2635_2015-11-07_No-SmokingSignPosted,Standard not met: No-Smoking Sign Posted,false
20360,RENT BY THE HOUR,18777 N FREDERICK RD.,GAITHERSBURG,MD,20879,39.1657,-77.226,"(39.1657, -77.226)",20360_2016-02-02,02/02/2016 12:00:00 AM,PASS,routine,,,
1013,GENERAL NUTRITION CENTER #0665,701 RUSSELL AVE.,GAITHERSBURG,MD,20877,39.1534,-77.204,"(39.1534, -77.204)",1013_2017-02-02,02/02/2017 12:00:00 AM,PASS,routine,,,
1030,"GEORGETOWN BAGELRY, THE",5227 RIVER RD.,BETHESDA,MD,20816,38.9658,-77.104,"(38.9658, -77.104)",1030_2016-03-02,03/02/2016 12:00:00 AM,PASS,routine,1030_2016-03-02_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
27618,YUMMY CANDY,11160 VEIRS MILL RD,SILVER SPRING,MD,20902,39.0398,-77.055,"(39.0398, -77.055)",27618_2016-02-19,02/19/2016 12:00:00 AM,PASS,routine,,,
21336,FOOD WINE AND COMPANY,7272 WISCONSIN AVE.,BETHESDA,MD,20814,38.982,-77.0939,"(38.982, -77.0939)",21336_2015-12-21,12/21/2015 12:00:00 AM,PASS,routine,21336_2015-12-21_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
28483,RED LOBSTER #6293,8533 GEORGIA AVE,SILVER SPRING,MD,20910,38.9961,-77.0272,"(38.9961, -77.0272)",28483_2016-06-02,06/02/2016 12:00:00 AM,PASS,routine,28483_2016-06-02_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
1355,KEMP MILL ELEMENTARY,411 SISSON ST.,SILVER SPRING,MD,20902,39.0438,-77.017,"(39.0438, -77.017)",1355_2016-06-02,06/02/2016 12:00:00 AM,PASS,routine,,,
23890,BENAFACTOR CUSTOM CATERING @ CKR INC,18777 N. FREDERICK RD,GAITHERSBURG,MD,20814,39.1657,-77.226,"(39.1657, -77.226)",23890_2015-06-24,06/24/2015 12:00:00 AM,PASS,routine,,,
19047,CHINESE EXPRESS,849 RUSSELL AVE,GAITHERSBURG,MD,20879,39.157,-77.2118,"(39.157, -77.2118)",19047_2015-06-04,06/04/2015 12:00:00 AM,PASS,routine,,,
18045,VILLAGE GRILLE,50 SOUTHLAWN CT.,ROCKVILLE,MD,20850,39.1035,-77.1294,"(39.1035, -77.1294)",18045_2017-02-01,02/01/2017 12:00:00 AM,PASS,routine,18045_2017-02-01_RodentandInsects,Standard not met: Rodent and Insects,false
174,BETHESDA SUNOCO,8240 WISCONSIN AVE.,BETHESDA,MD,20814,38.9924,-77.0963,"(38.9924, -77.0963)",174_2016-09-22,09/22/2016 12:00:00 AM,PASS,routine,,,
2498,THAI MARKET,902 THAYER AVE.,SILVER SPRING,MD,20910,38.9928,-77.0248,"(38.9928, -77.0248)",2498_2016-09-27,09/27/2016 12:00:00 AM,PASS,routine,2498_2016-09-27_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
22466,CATERING 2 YOU @ C.K.R. INC.,18777-G N. FREDERICK RD.,GAITHERSBURG,MD,20879,39.1657,-77.226,"(39.1657, -77.226)",22466_2016-02-02,02/02/2016 12:00:00 AM,PASS,routine,,,
17134,CHICK-FIL-A #1044,19945 CENTURY BLVD.,GERMANTOWN,MD,20874,39.1836,-77.2619,"(39.1836, -77.2619)",17134_2016-09-27,09/27/2016 12:00:00 AM,PASS,complaint,,,
18706,HOT BREADS,70 MARKET ST.,GAITHERSBURG,MD,20878,39.1241,-77.2345,"(39.1241, -77.2345)",18706_2017-02-01,02/01/2017 12:00:00 AM,PASS,routine,,,
11228,MCDONALD'S #6174,465 N. FREDERICK AVE.,GAITHERSBURG,MD,20877,39.1489,-77.207,"(39.1489, -77.207)",11228_2016-01-06,01/06/2016 12:00:00 AM,PASS,routine,,,
29905,MIGUELENOS LATIN MARKET 2,8411 SNOUFFER SCHOOL RD,GAITHERSBURG,MD,20879,39.1676,-77.1723,"(39.1676, -77.1723)",29905_2017-02-02,02/02/2017 12:00:00 AM,PASS,initial,29905_2017-02-02_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
20351,MULU RESTAURANT AND CARRY OUT,7833 EASTERN AVE.,SILVER SPRING,MD,20910,38.9854,-77.0273,"(38.9854, -77.0273)",20351_2017-02-02,02/02/2017 12:00:00 AM,PASS,routine,,,
11364,CHIPOTLE MEXICAN GRILL #0044,7600 OLD GEORGETOWN RD.,BETHESDA,MD,20814,38.9858,-77.0964,"(38.9858, -77.0964)",11364_2016-09-23,09/23/2016 12:00:00 AM,PASS,routine,11364_2016-09-23_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
28626,JO'S BEER AND WINE,18507 N FREDERICK AVE,GAITHERSBURG,MD,20879,39.1613,-77.2202,"(39.1613, -77.2202)",28626_2015-11-17,11/17/2015 12:00:00 AM,PASS,routine,,,
20600,INGLESIDE @ KING FARM NH,701 KING FARM BLVD,ROCKVILLE,MD,20850,39.1123,-77.1789,"(39.1123, -77.1789)",20600_2016-09-23,09/23/2016 12:00:00 AM,PASS,initial,,,
2625,WEIS MARKET #129,26075 RIDGE RD.,DAMASCUS,MD,20872,39.2856,-77.2081,"(39.2856, -77.2081)",2625_2016-07-28,07/28/2016 12:00:00 AM,PASS,routine,,,
18121,WOODSIDE DELI,13048 MIDDLEBROOK RD.,GERMANTOWN,MD,20874,39.1818,-77.27,"(39.1818, -77.27)",18121_2016-07-12,07/12/2016 12:00:00 AM,PASS,complaint,,,
20360,RENT BY THE HOUR,18777 N FREDERICK RD.,GAITHERSBURG,MD,20879,39.1657,-77.226,"(39.1657, -77.226)",20360_2016-04-25,04/25/2016 12:00:00 AM,PASS,routine,,,
845,GUAPO'S RESTAURANT,8130 WISCONSIN AVE.,BETHESDA,MD,20814,38.9916,-77.096,"(38.9916, -77.096)",845_2016-07-28,07/28/2016 12:00:00 AM,PASS,routine,845_2016-07-28_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
1606,MCDONALD'S #5089,15801 FREDERICK RD.,DERWOOD,MD,20855,39.1145,-77.1635,"(39.1145, -77.1635)",1606_2016-07-29,07/29/2016 12:00:00 AM,PASS,complaint,,,
21260,YAMAS MEDITERRANEAN GRILL,4806 RUGBY AVENUE,BETHESDA,MD,20814,38.9911,-77.097,"(38.9911, -77.097)",21260_2016-07-29,07/29/2016 12:00:00 AM,PASS,routine,21260_2016-07-29_FoodProtectedfromContamination(C),Standard not met: Food Protected from Contamination (C),true
18454,POTBELLY #073,128 BOARDWALK PL.,GAITHERSBURG,MD,20878,39.1172,-77.1987,"(39.1172, -77.1987)",18454_2016-07-28,07/28/2016 12:00:00 AM,PASS,routine,18454_2016-07-28_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
21260,YAMAS MEDITERRANEAN GRILL,4806 RUGBY AVENUE,BETHESDA,MD,20814,38.9911,-77.097,"(38.9911, -77.097)",21260_2016-07-29,07/29/2016 12:00:00 AM,PASS,routine,21260_2016-07-29_TransFatBan,Standard not met: Trans Fat Ban,false
915,FARM MARKET/MILDRED WATKINS,7155 WISCONSIN AVE.,BETHESDA,MD,20814,38.981,-77.0921,"(38.981, -77.0921)",915_2016-07-30,07/30/2016 12:00:00 AM,PASS,routine,,,
21034,SISTERS SANDWICHES & SUCH,16834 GEORGIA AVE.,OLNEY,MD,20832,39.1322,-77.0709,"(39.1322, -77.0709)",21034_2016-07-28,07/28/2016 12:00:00 AM,PASS,,,,
21260,YAMAS MEDITERRANEAN GRILL,4806 RUGBY AVENUE,BETHESDA,MD,20814,38.9911,-77.097,"(38.9911, -77.097)",21260_2016-07-29,07/29/2016 12:00:00 AM,PASS,routine,21260_2016-07-29_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
18623,7-ELEVEN #32389,7980 GEORGIA AVE,SILVER SPRING,MD,20910,38.9861,-77.0272,"(38.9861, -77.0272)",18623_2016-07-28,07/28/2016 12:00:00 AM,PASS,complaint,,,
21289,BISTRO SENSATIONS,7101 DEMOCRACY BLVD.,BETHESDA,MD,20817,39.0233,-77.1486,"(39.0233, -77.1486)",21289_2016-07-29,07/29/2016 12:00:00 AM,PASS,routine,21289_2016-07-29_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
20638,CHICK-FIL-A,7101 DEMOCRACY BLVD.,BETHESDA,MD,20817,39.0233,-77.1486,"(39.0233, -77.1486)",20638_2016-07-29,07/29/2016 12:00:00 AM,PASS,routine,20638_2016-07-29_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
28743,INTERNATIONAL FOOD WAREHOUSE,18777 N FREDERICK AVE,GAITHERSBURG,MD,20879,39.1657,-77.226,"(39.1657, -77.226)",28743_2015-06-25,06/25/2015 12:00:00 AM,PASS,routine,,,
24266,BROOKDALE OLNEY,2611 OLNEY - SANDY SPRING RD,OLNEY,MD,20832,39.1493,-77.0541,"(39.1493, -77.0541)",24266_2016-09-15,09/15/2016 12:00:00 AM,PASS,routine,24266_2016-09-15_RodentandInsects,Standard not met: Rodent and Insects,false
28775,CAVA MEZZE GRILL- OLNEY,3120 OLNEY SANDY SPRING RD #3122,OLNEY,MD,20832,39.1509,-77.064,"(39.1509, -77.064)",28775_2016-07-29,07/29/2016 12:00:00 AM,PASS,routine,28775_2016-07-29_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
29145,SMASHBURGER,1800 ROCKVILLE PIKE,ROCKVILLE,MD,20852,39.0603,-77.1212,"(39.0603, -77.1212)",29145_2016-12-06,12/06/2016 12:00:00 AM,PASS,routine,,,
21260,YAMAS MEDITERRANEAN GRILL,4806 RUGBY AVENUE,BETHESDA,MD,20814,38.9911,-77.097,"(38.9911, -77.097)",21260_2016-07-29,07/29/2016 12:00:00 AM,PASS,routine,21260_2016-07-29_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
2752,FARM MARKET/B. JOHNSON,7155 WISCONSIN AVE.,BETHESDA,MD,20814,38.981,-77.0921,"(38.981, -77.0921)",2752_2016-07-30,07/30/2016 12:00:00 AM,PASS,routine,,,
29362,MONTGOMERY COUNTY MUSLIM FOUNDATION,811 RUSSELL AVE,GAITHERSBURG,MD,20879,39.1563,-77.211,"(39.1563, -77.211)",29362_2016-03-17,03/17/2016 12:00:00 AM,PASS,routine,,,
21034,SISTERS SANDWICHES & SUCH,16834 GEORGIA AVE.,OLNEY,MD,20832,39.1322,-77.0709,"(39.1322, -77.0709)",21034_2016-07-29,07/29/2016 12:00:00 AM,PASS,routine,21034_2016-07-29_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
22677,BASKIN ROBBINS,7909 TUCKERMAN LANE,POTOMAC,MD,20854,39.0398,-77.1569,"(39.0398, -77.1569)",22677_2016-06-03,06/03/2016 12:00:00 AM,PASS,routine,,,
845,GUAPO'S RESTAURANT,8130 WISCONSIN AVE.,BETHESDA,MD,20814,38.9916,-77.096,"(38.9916, -77.096)",845_2016-07-28,07/28/2016 12:00:00 AM,PASS,routine,845_2016-07-28_FoodProtectedfromContamination(C),Standard not met: Food Protected from Contamination (C),true
379,BURGER KING #5882,3870 INTERNATIONAL DR.,SILVER SPRING,MD,20906,39.1025,-77.0762,"(39.1025, -77.0762)",379_2016-06-01,06/01/2016 12:00:00 AM,PASS,complaint,,,
19148,GRILL KABOB,7101 DEMOCRACY BLVD.,BETHESDA,MD,20817,39.0233,-77.1486,"(39.0233, -77.1486)",19148_2016-07-25,07/25/2016 12:00:00 AM,PASS,routine,19148_2016-07-25_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
21231,SIRIWAN THAI RESTAURANT,736 CLOVERLY ST.,SILVER SPRING,MD,20905,39.1095,-76.9954,"(39.1095, -76.9954)",21231_2016-06-03,06/03/2016 12:00:00 AM,PASS,routine,21231_2016-06-03_RodentandInsects,Standard not met: Rodent and Insects,false
18321,SUMMIT DELI,8555 16TH STREET,SILVER SPRING,MD,20910,38.9961,-77.0357,"(38.9961, -77.0357)",18321_2016-06-01,06/01/2016 12:00:00 AM,PASS,routine,,,
19042,"PEPINO'S KITCHEN, LLC",15721 COLUMBIA PIKE,BURTONSVILLE,MD,20866,39.1137,-76.9311,"(39.1137, -76.9311)",19042_2016-06-02,06/02/2016 12:00:00 AM,PASS,followup,19042_2016-06-02_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
23907,RITA'S WATER ICE,12801-B WISTERIA DR,GERMANTOWN,MD,20874,39.1761,-77.2687,"(39.1761, -77.2687)",23907_2016-09-21,09/21/2016 12:00:00 AM,PASS,routine,23907_2016-09-21_RodentandInsects,Standard not met: Rodent and Insects,false
28453,DASH IN #877 - WHEATON SHELL SERVICE,11448 GEORGIA AVE,WHEATON,MD,20902,39.0428,-77.0525,"(39.0428, -77.0525)",28453_2016-08-15,08/15/2016 12:00:00 AM,PASS,routine,28453_2016-08-15_TransFatBan,Standard not met: Trans Fat Ban,false
2213,SANDY SPRING FRIENDS SCHOOL,16923 NORWOOD RD.,SANDY SPRING,MD,20860,39.1342,-77.0264,"(39.1342, -77.0264)",2213_2016-06-03,06/03/2016 12:00:00 AM,PASS,routine,,,
27906,MERKATO MARKET,955 BONIFANT ST,SILVER SPRING,MD,20910,38.9938,-77.0259,"(38.9938, -77.0259)",27906_2016-06-03,06/03/2016 12:00:00 AM,PASS,routine,27906_2016-06-03_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
20284,TOWER OAKS CAFE,2000 TOWER OAKS BLVD,ROCKVILLE,MD,20852,39.0663,-77.1533,"(39.0663, -77.1533)",20284_2016-06-02,06/02/2016 12:00:00 AM,PASS,routine,,,
27868,QUINCY'S SOUTH BAR AND GRILLE,11401 WOODGLEN DR,ROCKVILLE,MD,20852,39.044,-77.113,"(39.044, -77.113)",27868_2016-06-03,06/03/2016 12:00:00 AM,PASS,routine,27868_2016-06-03_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
957,FOX CHAPEL ELEMENTARY,19315 ARCHDALE RD.,GERMANTOWN,MD,20876,39.1723,-77.2425,"(39.1723, -77.2425)",957_2016-06-02,06/02/2016 12:00:00 AM,PASS,routine,,,
1982,"POOLESVILLE BEER, WINE,DELI","19716 FISHER AVE., P.O.BOX 345",POOLESVILLE,MD,20837,39.1446,-77.413,"(39.1446, -77.413)",1982_2016-06-05,06/05/2016 12:00:00 AM,PASS,routine,,,
22521,YURAKU JAPANESE RESTAURANT,19773 FREDERICK RD.,GERMANTOWN,MD,20876,39.1805,-77.2367,"(39.1805, -77.2367)",22521_2016-05-19,05/19/2016 12:00:00 AM,PASS,complaint,22521_2016-05-19_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
26865,MEGAMART BAKERY,405-A N. FREDERICK AVE,GAITHERSBURG,MD,20877,39.1466,-77.2037,"(39.1466, -77.2037)",26865_2015-05-26,05/26/2015 12:00:00 AM,PASS,routine,26865_2015-05-26_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
251,BETHESDA BAGELS,4819 BETHESDA AVE.,BETHESDA,MD,20814,38.9811,-77.0966,"(38.9811, -77.0966)",251_2015-11-13,11/13/2015 12:00:00 AM,PASS,routine,251_2015-11-13_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
27960,HOMEWOOD SUITES GAITHERSBURG,805 RUSSELL AVE,GAITHERSBURG,MD,20879,39.1564,-77.2101,"(39.1564, -77.2101)",27960_2015-05-12,05/12/2015 12:00:00 AM,PASS,routine,,,
26677,FARM MARKET/DIET AT YOUR DOOR,7155 WISCONSIN AVE,BETHESDA,MD,20814,38.981,-77.0921,"(38.981, -77.0921)",26677_2015-06-10,06/10/2015 12:00:00 AM,PASS,routine,,,
2043,RAKU 'AN ASIAN DINER',7240 WOODMONT AVE.,BETHESDA,MD,20814,38.9815,-77.0961,"(38.9815, -77.0961)",2043_2016-11-15,11/15/2016 12:00:00 AM,PASS,routine,2043_2016-11-15_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
28453,DASH IN #877 - WHEATON SHELL SERVICE,11448 GEORGIA AVE,WHEATON,MD,20902,39.0428,-77.0525,"(39.0428, -77.0525)",28453_2017-01-25,01/25/2017 12:00:00 AM,PASS,routine,28453_2017-01-25_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
27685,FRESH BAGUETTE,4919 BETHESDA AVE,BETHESDA,MD,20814,38.981,-77.0992,"(38.981, -77.0992)",27685_2015-12-09,12/09/2015 12:00:00 AM,PASS,routine,27685_2015-12-09_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
28131,NOODLES & COMPANY,4929 ELM STREET,BETHESDA,MD,20814,38.9822,-77.0974,"(38.9822, -77.0974)",28131_2015-09-22,09/22/2015 12:00:00 AM,PASS,routine,,,
